0.000000000000000000e+00,0.000000000000000000e+00,2.650000000000000133e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000222e-01,-1.800000000000000044e+00,0.000000000000000000e+00,9.000000000000000222e-01,-1.800000000000000044e+00,0.000000000000000000e+00,9.000000000000000222e-01,-1.800000000000000044e+00,0.000000000000000000e+00,9.000000000000000222e-01,-1.800000000000000044e+00
-4.600000000000000139e-04,-1.000000000000000082e-05,2.683200000000000029e-01,9.999993382506568995e-01,7.699994904530058429e-04,8.499994375130583797e-04,8.999994044255913101e-05,-1.660000000000000017e-03,8.962200000000000166e-01,-1.799190000000000067e+00,-1.580000000000000024e-03,8.973700000000000010e-01,-1.801020000000000065e+00,-1.350000000000000071e-03,8.949200000000000488e-01,-1.796650000000000080e+00,-1.360000000000000098e-03,8.962099999999999511e-01,-1.798799999999999955e+00
-1.000000000000000021e-03,1.000000000000000082e-05,2.747700000000000142e-01,9.999990353513958929e-01,1.219998823128702918e-03,3.999996141405583443e-04,-5.299994887362398117e-04,-2.399999999999999790e-03,8.855800000000000338e-01,-1.778890000000000082e+00,-1.510000000000000057e-03,8.834199999999999831e-01,-1.778219999999999912e+00,-3.220000000000000206e-03,8.824199999999999822e-01,-1.774359999999999937e+00,-3.050000000000000194e-03,8.811499999999999888e-01,-1.773849999999999927e+00
-9.399999999999999719e-04,6.000000000000000152e-05,2.800799999999999956e-01,9.999980013059921458e-01,7.299985409533742576e-04,-1.369997261789209202e-03,-1.259997481645550163e-03,-2.769999999999999893e-03,8.809000000000000163e-01,-1.756890000000000063e+00,3.089999999999999865e-03,8.837699999999999445e-01,-1.762510000000000021e+00,-3.330000000000000061e-03,8.744699999999999696e-01,-1.751130000000000075e+00,-3.289999999999999956e-03,8.704699999999999660e-01,-1.747949999999999893e+00
-5.199999999999999544e-04,1.399999999999999877e-04,2.835699999999999887e-01,9.999942907347082466e-01,1.200005148933139124e-03,-2.780011928361772206e-03,-1.500006436166424068e-03,-1.080000000000000057e-02,8.801900000000000279e-01,-1.741489999999999982e+00,8.989999999999999727e-03,8.933100000000000485e-01,-1.748450000000000060e+00,-4.780000000000000394e-03,8.684600000000000097e-01,-1.731030000000000069e+00,-4.969999999999999592e-03,8.652600000000000291e-01,-1.730180000000000051e+00
1.199999999999999895e-04,2.599999999999999772e-04,2.854200000000000070e-01,9.999927078339201358e-01,1.750004738756747715e-03,-3.110008421447705770e-03,-1.360003682690958272e-03,-1.735000000000000084e-02,8.766199999999999548e-01,-1.724560000000000093e+00,1.055000000000000035e-02,8.896500000000000519e-01,-1.723500000000000032e+00,-5.969999999999999613e-03,8.643800000000000372e-01,-1.717770000000000019e+00,-6.409999999999999899e-03,8.618900000000000450e-01,-1.717829999999999968e+00
7.600000000000000418e-04,3.499999999999999964e-04,2.862700000000000244e-01,9.999958353260169908e-01,1.569993461461846596e-03,-2.259990587836798251e-03,-8.699963767336347902e-04,-1.888000000000000095e-02,8.671200000000000019e-01,-1.705019999999999980e+00,1.021999999999999992e-02,8.817500000000000338e-01,-1.704830000000000068e+00,-5.219999999999999814e-03,8.593100000000000183e-01,-1.707680000000000087e+00,-5.850000000000000165e-03,8.581999999999999629e-01,-1.708800000000000097e+00
1.340000000000000045e-03,4.400000000000000157e-04,2.870199999999999974e-01,9.999975078593161815e-01,1.829995439382548633e-03,-1.229996934666958757e-03,-3.499991277507606344e-04,-2.026000000000000023e-02,8.624000000000000554e-01,-1.696709999999999940e+00,8.640000000000000110e-03,8.788899999999999491e-01,-1.698339999999999961e+00,-5.259999999999999919e-03,8.545399999999999663e-01,-1.699580000000000091e+00,-6.020000000000000177e-03,8.535599999999999854e-01,-1.699249999999999927e+00
1.879999999999999944e-03,5.199999999999999544e-04,2.883299999999999752e-01,9.999979547562746207e-01,1.709996502633229611e-03,-1.079997791136776608e-03,0.000000000000000000e+00,-2.061999999999999944e-02,8.608200000000000296e-01,-1.691449999999999898e+00,8.049999999999999864e-03,8.765600000000000058e-01,-1.690700000000000092e+00,-4.789999999999999987e-03,8.505399999999999627e-01,-1.689840000000000009e+00,-5.649999999999999641e-03,8.501300000000000523e-01,-1.689340000000000064e+00
2.419999999999999842e-03,6.199999999999999999e-04,2.902100000000000235e-01,9.999962695708743965e-01,2.299991420013010844e-03,-1.469994516269185246e-03,9.999962695708744509e-05,-2.212000000000000077e-02,8.573699999999999655e-01,-1.680409999999999959e+00,6.340000000000000149e-03,8.734600000000000142e-01,-1.680060000000000109e+00,-6.080000000000000335e-03,8.470299999999999496e-01,-1.678520000000000012e+00,-7.040000000000000251e-03,8.471100000000000296e-01,-1.678560000000000052e+00
2.969999999999999984e-03,6.800000000000000488e-04,2.923899999999999832e-01,9.999946860860782216e-01,2.740012840004254092e-03,-1.760008247593973724e-03,1.500007029199409091e-04,-2.313000000000000125e-02,8.519799999999999596e-01,-1.665859999999999896e+00,5.109999999999999959e-03,8.693300000000000471e-01,-1.667859999999999898e+00,-7.069999999999999896e-03,8.422300000000000342e-01,-1.664949999999999930e+00,-8.120000000000000481e-03,8.436900000000000510e-01,-1.667380000000000084e+00
3.360000000000000139e-03,6.499999999999999702e-04,2.947000000000000175e-01,9.999969673637953971e-01,1.979993995380314835e-03,-1.399995754309313594e-03,4.299986959664320123e-04,-2.171000000000000013e-02,8.446099999999999719e-01,-1.651310000000000056e+00,6.230000000000000294e-03,8.623899999999999899e-01,-1.653429999999999955e+00,-9.950000000000000511e-03,8.421699999999999742e-01,-1.662430000000000074e+00,-6.080000000000000335e-03,8.371100000000000207e-01,-1.653289999999999926e+00
3.700000000000000164e-03,6.199999999999999999e-04,2.967799999999999883e-01,9.999947942365347009e-01,2.880013807539295260e-03,-1.270006088741286628e-03,7.100034039419791075e-04,-2.350999999999999965e-02,8.390699999999999825e-01,-1.639699999999999935e+00,4.139999999999999583e-03,8.567799999999999860e-01,-1.641019999999999923e+00,-1.699000000000000163e-02,8.354899999999999549e-01,-1.647639999999999993e+00,-7.440000000000000432e-03,8.318799999999999528e-01,-1.641299999999999981e+00
4.029999999999999728e-03,5.800000000000000034e-04,2.986199999999999966e-01,9.999923238848617002e-01,3.360007808331218291e-03,-1.850004299229986420e-03,8.000018591264806229e-04,-2.428999999999999909e-02,8.339900000000000091e-01,-1.626239999999999908e+00,3.089999999999999865e-03,8.516899999999999471e-01,-1.627359999999999918e+00,-1.827000000000000152e-02,8.288100000000000467e-01,-1.630779999999999896e+00,-8.160000000000000586e-03,8.281500000000000528e-01,-1.629839999999999955e+00
4.499999999999999660e-03,5.199999999999999544e-04,3.005200000000000093e-01,9.999889904616242609e-01,4.089995870946752134e-03,-2.299997678038516197e-03,2.999996971354586663e-05,-2.544000000000000081e-02,8.319100000000000383e-01,-1.615520000000000067e+00,2.629999999999999959e-03,8.467099999999999627e-01,-1.614780000000000104e+00,-2.042000000000000065e-02,8.242500000000000382e-01,-1.616340000000000110e+00,-1.041000000000000085e-02,8.230800000000000338e-01,-1.616880000000000095e+00
5.000000000000000104e-03,4.400000000000000157e-04,3.024999999999999911e-01,9.999939397338849512e-01,3.000011819319847988e-03,-1.700006697614580469e-03,-4.800018910911757019e-04,-2.554000000000000020e-02,8.288200000000000012e-01,-1.605750000000000011e+00,5.559999999999999838e-03,8.399199999999999999e-01,-1.602000000000000091e+00,-2.296000000000000124e-02,8.247700000000000031e-01,-1.613960000000000061e+00,-8.569999999999999493e-03,8.157499999999999751e-01,-1.602889999999999926e+00
5.510000000000000141e-03,4.299999999999999894e-04,3.043000000000000149e-01,9.999943878850015011e-01,2.950012944390198108e-03,-1.200005265514656784e-03,-1.040004563446035894e-03,-2.501000000000000098e-02,8.229400000000000048e-01,-1.592370000000000063e+00,6.259999999999999939e-03,8.341399999999999926e-01,-1.590950000000000086e+00,-3.101999999999999896e-02,8.227100000000000524e-01,-1.606060000000000043e+00,-9.180000000000000659e-03,8.100899999999999768e-01,-1.591790000000000038e+00
5.989999999999999665e-03,4.299999999999999894e-04,3.059499999999999997e-01,9.999936408334751947e-01,3.070011177470543130e-03,-1.420005170035235249e-03,-1.130004114182968844e-03,-2.812999999999999876e-02,8.224700000000000344e-01,-1.586009999999999920e+00,6.089999999999999927e-03,8.293899999999999606e-01,-1.578850000000000087e+00,-3.209999999999999659e-02,8.154099999999999682e-01,-1.588319999999999954e+00,-9.520000000000000684e-03,8.066999999999999726e-01,-1.581900000000000084e+00
6.550000000000000266e-03,4.299999999999999894e-04,3.075999999999999845e-01,9.999938264836981672e-01,2.700010331609301300e-03,-1.950007461717828379e-03,-1.120004285704598833e-03,-3.389999999999999958e-02,8.218400000000000150e-01,-1.576999999999999957e+00,6.669999999999999714e-03,8.254500000000000171e-01,-1.566380000000000106e+00,-3.128999999999999837e-02,8.118400000000000061e-01,-1.576149999999999940e+00,-8.810000000000000123e-03,8.037300000000000555e-01,-1.571010000000000018e+00
6.989999999999999686e-03,4.800000000000000122e-04,3.094399999999999928e-01,9.999973627104330465e-01,1.869995068268509716e-03,-1.239996729760936946e-03,-4.899987077281121785e-04,-3.733999999999999819e-02,8.175599999999999534e-01,-1.568640000000000034e+00,7.479999999999999670e-03,8.182099999999999929e-01,-1.552009999999999890e+00,-3.209000000000000047e-02,8.095900000000000318e-01,-1.571620000000000017e+00,-6.389999999999999847e-03,7.962700000000000333e-01,-1.555949999999999944e+00
7.250000000000000368e-03,7.600000000000000418e-04,3.114999999999999991e-01,9.999974265099343951e-01,2.009994827284968151e-03,-8.499978125334442958e-04,-6.199984044361593356e-04,-3.908999999999999975e-02,8.082399999999999585e-01,-1.551139999999999963e+00,6.380000000000000254e-03,8.102700000000000458e-01,-1.537509999999999932e+00,-4.546000000000000041e-02,8.123500000000000165e-01,-1.572850000000000081e+00,-7.620000000000000037e-03,7.874299999999999633e-01,-1.539420000000000011e+00
7.400000000000000328e-03,1.180000000000000059e-03,3.137099999999999889e-01,9.999961873218050634e-01,1.729993404066722772e-03,-1.989992412770391975e-03,-8.199968736038801276e-04,-3.941999999999999671e-02,8.006499999999999728e-01,-1.532030000000000003e+00,5.720000000000000258e-03,8.031000000000000361e-01,-1.519740000000000091e+00,-4.775000000000000078e-02,8.034599999999999520e-01,-1.550659999999999927e+00,-8.640000000000000110e-03,7.833599999999999453e-01,-1.526999999999999913e+00
7.429999999999999973e-03,1.580000000000000024e-03,3.156300000000000217e-01,9.999945880856949687e-01,2.030009313907100120e-03,-1.880008625687363318e-03,-1.780008166874205667e-03,-4.000999999999999696e-02,7.967400000000000038e-01,-1.523160000000000069e+00,8.699999999999999400e-03,8.035099999999999465e-01,-1.522499999999999964e+00,-5.068999999999999895e-02,7.957499999999999574e-01,-1.534739999999999993e+00,-7.470000000000000077e-03,7.824999999999999734e-01,-1.525190000000000046e+00
7.409999999999999920e-03,1.959999999999999937e-03,3.167800000000000060e-01,9.999924186845881025e-01,2.220005369533481227e-03,-1.700004111804917723e-03,-2.710006554700781015e-03,-4.352000000000000313e-02,7.992500000000000160e-01,-1.525199999999999889e+00,1.034000000000000023e-02,7.979399999999999826e-01,-1.515030000000000099e+00,-5.319999999999999729e-02,7.952299999999999924e-01,-1.532969999999999944e+00,-3.930000000000000333e-03,7.799599999999999866e-01,-1.520860000000000101e+00
7.479999999999999670e-03,2.340000000000000066e-03,3.166300000000000225e-01,9.999878546783572686e-01,2.719994164666778794e-03,-1.589996588904477037e-03,-3.789991869149665366e-03,-5.276000000000000134e-02,8.077299999999999480e-01,-1.535430000000000073e+00,1.221000000000000037e-02,7.978800000000000336e-01,-1.517570000000000086e+00,-5.700999999999999818e-02,7.984700000000000131e-01,-1.537290000000000045e+00,-6.749999999999999924e-03,7.767199999999999660e-01,-1.515989999999999949e+00
7.649999999999999682e-03,2.769999999999999893e-03,3.146900000000000253e-01,9.999792159166042138e-01,1.859998541575715557e-03,-1.409998894420300391e-03,-6.009995287564543105e-03,-5.430000000000000104e-02,8.197100000000000497e-01,-1.551409999999999956e+00,1.780999999999999944e-02,8.060800000000000187e-01,-1.536249999999999893e+00,-6.690000000000000113e-02,8.167999999999999705e-01,-1.565010000000000012e+00,-7.960000000000000062e-03,7.831000000000000183e-01,-1.530089999999999950e+00
8.019999999999999352e-03,3.210000000000000180e-03,3.104500000000000037e-01,9.999555913555095987e-01,1.239994533062154436e-03,-1.679992593180983660e-03,-9.189959482936452262e-03,-5.553999999999999909e-02,8.435300000000000020e-01,-1.583909999999999929e+00,3.012000000000000094e-02,8.291899999999999826e-01,-1.581739999999999924e+00,-8.326000000000000068e-02,8.475800000000000001e-01,-1.607860000000000067e+00,-9.679999999999999369e-03,8.008100000000000218e-01,-1.564000000000000057e+00
8.670000000000000623e-03,3.680000000000000111e-03,3.035800000000000165e-01,9.999034951687760797e-01,1.010003530473511458e-03,-2.750009612675402039e-03,-1.358004746913889400e-02,-5.899999999999999689e-02,8.856000000000000538e-01,-1.635950000000000015e+00,4.585999999999999799e-02,8.584600000000000009e-01,-1.637709999999999999e+00,-1.001800000000000052e-01,8.857800000000000118e-01,-1.657610000000000028e+00,-1.507999999999999965e-02,8.287400000000000322e-01,-1.611080000000000068e+00
9.570000000000000381e-03,4.159999999999999636e-03,2.943000000000000060e-01,9.998039551822798243e-01,6.600026109424932379e-04,-3.540014004146099878e-03,-1.947007702280355301e-02,-5.956000000000000183e-02,9.465999999999999970e-01,-1.692909999999999915e+00,6.171999999999999709e-02,8.897500000000000409e-01,-1.698269999999999946e+00,-1.169599999999999945e-01,9.272500000000000187e-01,-1.712539999999999951e+00,-2.353999999999999843e-02,8.549700000000000077e-01,-1.660530000000000062e+00
1.063000000000000056e-02,4.619999999999999975e-03,2.832200000000000273e-01,9.996390240528971738e-01,1.299998730811858638e-03,-3.469996612243961189e-03,-2.660997402069504789e-02,-5.854000000000000176e-02,9.918599999999999639e-01,-1.736520000000000064e+00,7.803999999999999826e-02,9.249899999999999789e-01,-1.765740000000000087e+00,-1.351499999999999924e-01,9.721800000000000441e-01,-1.777490000000000014e+00,-3.656000000000000222e-02,8.825499999999999456e-01,-1.717580000000000107e+00
1.162999999999999971e-02,5.049999999999999802e-03,2.713999999999999746e-01,9.994207347244231654e-01,1.380001014508118722e-03,-1.920001411489556577e-03,-3.395002495837002449e-02,-5.432000000000000023e-02,1.030669999999999975e+00,-1.788790000000000102e+00,9.013000000000000178e-02,9.545099999999999696e-01,-1.828650000000000109e+00,-1.553799999999999903e-01,1.021050000000000013e+00,-1.851480000000000015e+00,-4.936999999999999722e-02,9.076499999999999568e-01,-1.776610000000000023e+00
1.261999999999999927e-02,5.420000000000000338e-03,2.598799999999999999e-01,9.991278375400050038e-01,1.459996840059258781e-03,-1.309997164710704955e-03,-4.170990972525457502e-02,-4.927999999999999742e-02,1.078310000000000102e+00,-1.853099999999999969e+00,1.024299999999999933e-01,9.882199999999999873e-01,-1.896740000000000093e+00,-1.775400000000000034e-01,1.068670000000000009e+00,-1.918299999999999894e+00,-6.378000000000000336e-02,9.342599999999999794e-01,-1.836710000000000065e+00
1.336999999999999994e-02,5.790000000000000008e-03,2.489800000000000069e-01,9.987457768623484444e-01,1.119995264166037717e-03,-1.279994587618329006e-03,-5.003978840970404324e-02,-4.240000000000000019e-02,1.127010000000000067e+00,-1.916120000000000045e+00,1.171299999999999980e-01,1.020850000000000035e+00,-1.963260000000000005e+00,-2.001600000000000046e-01,1.114789999999999948e+00,-1.981449999999999934e+00,-7.950999999999999734e-02,9.590300000000000491e-01,-1.894109999999999960e+00
1.404000000000000040e-02,6.060000000000000282e-03,2.387199999999999878e-01,9.983146748689895045e-01,1.160005432028155415e-03,-2.180010208466705724e-03,-5.798027150775211108e-02,-3.583000000000000074e-02,1.170199999999999907e+00,-1.966290000000000093e+00,1.316100000000000048e-01,1.052599999999999980e+00,-2.024630000000000152e+00,-2.232300000000000118e-01,1.160080000000000000e+00,-2.039829999999999810e+00,-1.002099999999999935e-01,9.868599999999999595e-01,-1.947370000000000045e+00
1.451999999999999992e-02,6.219999999999999835e-03,2.293999999999999928e-01,9.979803821267615449e-01,1.250000478625275073e-03,-1.970000754313433727e-03,-6.348002430650596939e-02,-3.130000000000000143e-02,1.205980000000000052e+00,-2.010499999999999954e+00,1.438099999999999934e-01,1.081560000000000077e+00,-2.081999999999999851e+00,-2.427400000000000113e-01,1.199680000000000080e+00,-2.094349999999999934e+00,-1.132100000000000051e-01,1.002220000000000111e+00,-1.983870000000000022e+00
1.485000000000000035e-02,6.230000000000000294e-03,2.206799999999999873e-01,9.976946092599725535e-01,1.320006098310260627e-03,-1.190005497719098630e-03,-6.784031341618794453e-02,-2.711999999999999827e-02,1.240019999999999900e+00,-2.054670000000000218e+00,1.565900000000000070e-01,1.110780000000000101e+00,-2.139829999999999899e+00,-2.616600000000000037e-01,1.238369999999999971e+00,-2.149230000000000196e+00,-1.238999999999999962e-01,1.016680000000000028e+00,-2.021020000000000039e+00
1.511000000000000017e-02,6.199999999999999782e-03,2.124900000000000122e-01,9.973613429978206435e-01,1.550002087156715632e-03,-2.800003770347615144e-04,-7.258009773279640309e-02,-2.229000000000000078e-02,1.273339999999999916e+00,-2.096890000000000143e+00,1.822999999999999898e-01,1.151329999999999965e+00,-2.202379999999999782e+00,-2.958100000000000174e-01,1.283400000000000096e+00,-2.206510000000000193e+00,-1.356900000000000051e-01,1.029339999999999922e+00,-2.057519999999999794e+00
1.521999999999999915e-02,6.190000000000000190e-03,2.047899999999999998e-01,9.969926211967461427e-01,1.520003996247759875e-03,4.700012356818730535e-04,-7.748020370347132035e-02,-1.633000000000000076e-02,1.305080000000000018e+00,-2.135619999999999852e+00,2.033600000000000130e-01,1.173869999999999969e+00,-2.238339999999999996e+00,-3.292100000000000026e-01,1.319220000000000059e+00,-2.247889999999999944e+00,-1.478899999999999937e-01,1.040300000000000002e+00,-2.092379999999999907e+00
1.540000000000000049e-02,6.109999999999999980e-03,1.977899999999999936e-01,9.964761585419895651e-01,1.019996067871737971e-03,3.199987663911334928e-04,-8.386967667882613831e-02,-6.910000000000000343e-03,1.335599999999999898e+00,-2.166389999999999816e+00,2.295099999999999918e-01,1.198099999999999943e+00,-2.275040000000000173e+00,-3.708600000000000230e-01,1.353830000000000089e+00,-2.276710000000000012e+00,-1.621400000000000063e-01,1.048839999999999995e+00,-2.123139999999999805e+00
1.536999999999999998e-02,6.100000000000000387e-03,1.927500000000000047e-01,9.960311610742011990e-01,8.900010374748140154e-04,-3.400003963386930635e-04,-8.900010374748140718e-02,3.699999999999999947e-04,1.357089999999999907e+00,-2.185529999999999973e+00,2.443500000000000116e-01,1.208409999999999984e+00,-2.296510000000000051e+00,-3.893599999999999839e-01,1.368619999999999948e+00,-2.288759999999999906e+00,-1.745700000000000029e-01,1.053579999999999961e+00,-2.144509999999999916e+00
